x_center,y_center,x_start,y_start,x_end,y_end,angle_radians,angle_degree,width
247.86325628426326,173.9510575122504,257.16483752256505,161.20577497722002,238.56167504596155,186.69634004728084,3.7699111843077517,36.00000000000001,9.04387752697962
233.1056000119292,194.21491151282115,243.8614939834515,181.39653623069705,222.3497060404069,207.03328679494524,3.839724354387525,40.00000000000001,8.830391575486848
253.2879414477253,226.7271568092482,264.1899479618824,212.27030599025088,242.38593493356817,241.18400762824558,3.7873644768276953,37.00000000000001,9.005792800495257
240.8100062596532,282.253356496885,250.4180173330587,269.50309515585064,231.20199518624767,295.0036178379193,3.7873644768276953,37.000000000000014,6.095649459614153
268.4338734328884,78.75428064111718,278.59340772276835,65.01072423761369,258.2743391430084,92.49783704462065,3.7786378305677237,36.50000000000001,7.323633609807519
253.10634572891453,158.7844627563315,256.1735840889704,141.3892896085125,250.03910736885865,176.17963590415044,3.3161255787892263,10.000000000000014,13.027086407243758
265.6021923165196,206.69694059875053,275.87551434456327,193.33889634345246,255.328870288476,220.05498485404863,3.796091123087667,37.50000000000001,8.588109164655908
262.6899867234414,253.93449029451236,271.1025836040957,243.13955216016367,254.2773898427871,264.72942842886107,3.81354441560761,38.500000000000014,6.040421566167119
281.5972710200946,61.2036300463041,292.9682310493386,46.113856422643124,270.22631099085055,76.29340366996507,3.7873644768276953,37.000000000000014,7.355969109897497
285.4525826420605,106.09311296274387,294.60299913920426,94.43128060376507,276.3021661449167,117.75494532172267,3.817907738737596,38.75,7.567584556998428
267.2218318392433,130.3709596295672,273.3886007516972,122.18738087816558,261.05506292678945,138.55453838096886,3.7873644768276953,37.000000000000014,6.0
286.88004628343646,167.50153814867963,296.3680931317621,155.20684395791227,277.3919994351108,179.79623233944693,3.8048177693476384,38.000000000000014,6.8567845133309255
275.1458980337503,236.47328848624517,285.7423473642606,221.888527206542,264.54944870324005,251.05804976594834,3.7699111843077517,36.0,5.9806767477864335
296.80545795981084,207.5927399073918,307.3522475990577,193.59667733190943,286.25866832056397,221.5888024828742,3.7873644768276953,37.000000000000014,6.117712192856891
